ID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9
R-HSA-927802,0.40981722217273414,0.32181375180866184,0.046374021704868346,-0.16936082676389266,0.11605678776961875,-0.4175677042359982,0.11091890624603383,-0.096567315383109,0.20819651743981946,-0.26473758773865835
R-HSA-975956,0.3844358224273134,0.3017505307881088,0.042912269564805046,-0.15897789747856406,0.10887782422492419,-0.39134397140212174,0.10401246495168273,-0.09069571011152251,0.1955931244708224,-0.24842103866180448
R-HSA-9609646,-0.2932574408464619,0.4341113869625575,-0.16190994792591168,-0.35120531322665083,0.22200011222246677,-0.021362032193993068,0.29250019952072853,-0.02381759630198334,0.023602711773404957,0.26750052837857163
R-HSA-9610379,-0.26804533926166474,0.39571054563640956,-0.1480140734842714,-0.32062742476800166,0.20300988476783854,-0.019200246768397412,0.26765094567583775,-0.02188764535929762,0.0220162776827059,0.24437903238202718
R-HSA-446652,0.10124650086778833,-0.4942833464098242,-0.2415895577167179,0.17312432045025572,-0.3246276035223641,0.3759804482134585,0.02713641538756868,0.10605095788901259,0.13596486331112714,-0.18123501680704457
R-HSA-9012546,0.09416763257458259,-0.4585934369437173,-0.2243176539392967,0.16091172572857662,-0.3013341219280015,0.3490068904921312,0.0251764596039652,0.09848269740761038,0.12673519038891778,-0.1680002926807611
R-HSA-69473,-0.3451083148820163,-0.21202376289805766,-0.18210600240531316,0.10378236438741023,-0.1525773585645497,-0.3634611258988071,-0.08666323852779789,-0.1676577146010816,-0.47395524249917864,0.13926741467085382
R-HSA-75035,-0.3216101628148371,-0.19668471405666305,-0.16879500867939537,0.09599453512131524,-0.14117685277809772,-0.3379421997496659,-0.08016409523851112,-0.15502098880103798,-0.4404313821342702,0.12911371553705786
R-HSA-8949275,0.24489979966958456,0.0498923308326602,-0.14130258332893078,0.04696871852914671,-0.41991747629927917,-0.33874735058397115,0.18497855524059656,0.3501208104662653,0.1330827789679759,0.3017982344671244
R-HSA-9816359,0.22840867327934772,0.16913288147273683,-0.2897498661505197,-0.0390891041312244,-0.06691769276924787,0.05067212484130381,-0.2715688615115329,0.4102422410192644,-0.5108329411585879,-0.38873591098667654
R-HSA-9819196,0.20303243567309895,0.15034489467386333,-0.25785932273575735,-0.03495925564781508,-0.05955937100001876,0.044859022018249844,-0.24167244517293532,0.3650321247673726,-0.45444960204269225,-0.3457695855141564
R-HSA-9007101,0.4753860238396278,-0.050632539533728656,0.0883459368478211,-0.26355169283659224,0.42582237953811847,0.17468792676811495,0.25425515271309596,-0.2722261814085774,0.2503755440706301,-0.07703362954476073
R-HSA-8854214,0.45451870365937364,-0.04881045854484751,0.08474100615940666,-0.25160013112851287,0.4073230269180721,0.1672045590386884,0.2436129115615874,-0.2605141713903502,0.23966353448584266,-0.07398276553775872
R-HSA-199991,0.5197011645276629,-0.055995384609089476,0.09905039221091586,-0.2847664177658641,0.4662724863271075,0.1917358534487797,0.2814143086605118,-0.29800301949324204,0.2748739237810115,-0.08597435189209966
R-HSA-425407,-0.1372936369081341,-0.4229251741184621,0.23520461400781634,-0.08081533816878637,0.013208653971386207,-0.05782351177105899,-0.2970440610808732,-0.4195511977656957,-0.36996405251218323,-0.4481840103104544
R-HSA-425393,-0.12019624448961679,-0.36900203766312334,0.2054689183746742,-0.07048776558534499,0.01184477297866593,-0.05095676243517726,-0.2591667761201236,-0.3660055237169393,-0.32348692111771543,-0.3917206299719013
R-HSA-5654716,-0.3541895323720714,0.17849295394021375,0.025059722338572045,0.22354893130287048,0.10138966347038991,-0.21599885040298142,0.1659418904241772,0.051699072377455656,0.5153660509047826,0.22758249845172512
R-HSA-5654719,-0.33940889003398445,0.1706450297443242,0.023851587107612413,0.213693893273344,0.09693675637806917,-0.2070821408323974,0.15845444904440842,0.04922134187752984,0.4937052438163958,0.21847985354760635
R-HSA-9662851,-0.19910142805828804,-0.339030633086209,-0.29124959901296765,-0.24673898393796365,-0.0013418748429497183,0.4995042406397118,-0.1815761213185072,0.027576623191006816,0.21383002805581391,-0.08556345789036712
R-HSA-9662834,-0.18325113883983507,-0.31021512739255636,-0.26624836477185315,-0.22496858353799032,-0.0020429874854263797,0.45781962772801194,-0.1656823544311505,0.02540953745459817,0.19505846237463365,-0.07832231635453515
R-HSA-1430728,0.04153839245693073,-0.1240879844988614,-0.34505987039161473,0.6025868375686405,0.1885587826916948,0.5359986504670505,0.012222011995147082,-0.11580711785643535,-0.12552593218485184,-0.0847040996354664
R-HSA-15869,0.03817578950660619,-0.1158043704852151,-0.32070671434342013,0.5591921725312212,0.17580749151407052,0.49794611056874216,0.011373030861708865,-0.10797503748653184,-0.11781057936707248,-0.07773084008030379
R-HSA-9839373,0.010024402273902083,0.2920944948888187,-0.2980914071874496,-0.2689940744388099,-0.05682017241920697,0.2549780794738373,-0.3345972017349285,-0.13986402828691,0.40844560234963617,-0.08627660655037625
R-HSA-9839389,0.009769281241451606,0.27450688208199864,-0.2801858403338783,-0.25248393546176484,-0.05312746254953481,0.23969914832420025,-0.31294685570962905,-0.13155641006623522,0.3838638904778339,-0.0817415508475365
R-HSA-162906,-0.1172913140754727,-0.12027779703504995,-0.1390831487964586,-0.35448925506380585,0.4207484424397973,0.154188973886835,0.3345107181560652,0.17555322791414404,-0.624614041142272,-0.06864923693355868
R-HSA-162587,-0.11732397670198136,-0.11994732341028323,-0.13898974156088584,-0.35366294953027755,0.4201473541856378,0.1537265279760431,0.33339413961423703,0.17513981189308686,-0.6230091103657581,-0.06793680071693421
R-HSA-162599,-0.11635902546461781,-0.11278769353761565,-0.13533751987756742,-0.3380701141444317,0.4019543058509006,0.1499863121438726,0.3110381041403915,0.16368862533011205,-0.5905251702220029,-0.06316683964595446
R-HSA-983712,0.10722061834393758,-0.12481676681152333,0.3499287301962926,0.04107591292898275,0.12245439285846628,0.06287967073646898,-0.18043273834137943,-0.45935622094459594,0.4774567503329612,0.08826719794169104
R-HSA-2672351,0.09815880684236283,-0.11557825600524604,0.3221039993873462,0.037696219401500475,0.11173572036482439,0.05724948716025182,-0.16617791646755817,-0.42166130099046684,0.4391191177013943,0.08079818785130029
R-HSA-9709957,0.1738634143908048,-0.20120610701541788,-0.08005878940785942,-0.3950944087093885,0.059997933616800475,0.3234921008847931,0.32420377118913296,-0.41214530564996626,0.3238981800773984,0.13018671639792853
R-HSA-381753,0.16804751624537018,-0.19452218649552538,-0.0775209857472123,-0.3821835638915073,0.057845438015328994,0.3130699222202472,0.31361289126692776,-0.39882844087000763,0.31338048214411196,0.12591563767303118
R-HSA-5620920,-0.31029885894441844,0.23728196535169474,-0.11643807473258701,-0.024999506459909945,0.23738767651240383,-0.23999385939689163,-0.15929259295271866,-0.14605804976215936,-0.36783987850862526,0.5563389724145688
R-HSA-5620916,-0.2888550886758934,0.2207616055818803,-0.10837208495814134,-0.02335203514052124,0.22088699875598738,-0.22372507489332488,-0.14816524711651277,-0.13594664351355248,-0.34218262749194706,0.5181173778869557
R-HSA-5617833,-0.3229166529931426,0.24654211912916432,-0.12109269309043817,-0.026160383773289546,0.2468103044430688,-0.24998410434943882,-0.16566167921156677,-0.15175994706342344,-0.3827179708490478,0.5788528563723733
R-HSA-111885,0.03052106668525856,0.19688418867843308,-0.04686517025625412,0.18455468801966113,0.4390726530795936,-0.2433235765548506,0.33882460495386524,0.17760041641249694,-0.2890226384169734,0.09994519882481155
R-HSA-202040,0.02964093746803973,0.19074806580057732,-0.0453197473383515,0.17796733806340742,0.42477401139465176,-0.23508771989598298,0.32701041591647667,0.17157964562979297,-0.28005444404746266,0.09702999112108456
R-HSA-556833,0.14134560063978896,-0.3291542894062399,-0.06424917056948723,-0.0014161714758465153,-0.42688071330556093,-0.15121180548351637,0.05030276184233413,-0.6913184582489856,-0.13875669039637728,0.12197661263008659
R-HSA-8957322,0.13926435158420963,-0.3248143747762634,-0.06352563325810669,-0.0015074983489099204,-0.4212696425267159,-0.14931180801137608,0.04950549435337379,-0.6821010004647894,-0.13686147875734067,0.12034922761474759
R-HSA-6803157,-0.6564394543260317,-0.19919787245745518,0.12263936309803586,0.36795803328466425,-0.2744818302611206,-0.170227518456725,0.01910232593502293,0.12145111945114886,-0.17405479845031438,-0.14757325432794452
R-HSA-1461973,-0.6212880708769104,-0.1882644258527914,0.1164382685619461,0.348508198088884,-0.2594353224713352,-0.1609564744806648,0.017728669021193164,0.11442889377085746,-0.16511067235948354,-0.13991008633441376
R-HSA-168249,-0.6626226953295223,-0.20111563207879193,0.12371391744335701,0.37139533158884125,-0.27705820407088444,-0.1718013082507336,0.019286812623325777,0.12258529613353718,-0.17578436514923504,-0.14902257415635142
R-HSA-168276,0.2517397474754644,-0.3903884233468736,0.002631109082375742,-0.23813004541037244,-0.22585438016184128,0.0659905947204185,0.18575463083013433,-0.17119915931893712,-0.39132158740401723,0.3457458627599178
R-HSA-1169410,-0.28711961664901053,0.09571542710395818,-0.3112130182783352,-0.37240574650393543,0.20950664867722085,-0.3086345580258203,-0.29888616296353376,0.24594992843733363,0.1066019534936022,-0.0041466886165551775
R-HSA-1169408,-0.2624499798555928,0.0882266380964423,-0.2845483938501511,-0.34013148364588597,0.19102780874784417,-0.28155131026678243,-0.2734140235082807,0.22390863471823805,0.09767874710729361,-0.004214604354320373
R-HSA-549132,-0.1844818390556589,0.13039593227655288,-0.1259684275186705,0.3599054549302604,0.16868547601798511,0.1255642484744669,-0.5142544886743172,0.2337662512263319,0.270267293902247,0.10924618818108854
R-HSA-549127,-0.16935898634542415,0.11949983312505927,-0.11615723301288718,0.33019736491013757,0.15468999725255012,0.11544650978736741,-0.47211693771894825,0.21534248972842354,0.2479872475150524,0.10032988223486793
R-HSA-8978868,-0.21843919478043825,0.7095297368847437,0.12794856576039915,-0.08766301597635973,0.26562312803772997,0.2198553391967801,0.28089804385924405,-0.25473933366598883,0.16351100534397212,0.10903284875537857
R-HSA-2142753,-0.20066477832414392,0.6530642536051289,0.1175037916149433,-0.08109908093996315,0.24410846310741788,0.20249511529042244,0.25771855514697145,-0.23451772532767717,0.15044637782360296,0.10029109312351808
R-HSA-8852135,-0.1660841400848806,0.1460740902542702,0.294590831591568,0.09786538563764328,0.39776782336562355,-0.07674937187420376,0.1860479566262271,0.2416371112297781,-0.20743140202423058,-0.5223321004924191
R-HSA-8866652,-0.1610298952665246,0.13974226788715832,0.28251886074194577,0.09589244948595495,0.3822517782228157,-0.07161514496692359,0.1795446994267538,0.23094704156345613,-0.20071601245678364,-0.5006809124988246
R-HSA-8866654,-0.16184374598654772,0.14006986867723373,0.2838055179455069,0.09599202929657846,0.38399934090228904,-0.07214709796467594,0.18031125150674898,0.23215267497850145,-0.20179282173243626,-0.5031325174102398
R-HSA-9706574,-0.2705908740240254,-0.06283556942623314,-0.16303825868239308,-0.014670031892468662,0.621886541483846,0.15997161993058812,-0.296249680971035,-0.04235463865362103,0.09930215100311882,0.24208901255965312
R-HSA-9013422,-0.25729353833771434,-0.05991035325226957,-0.15483477097609527,-0.01370585479851234,0.5908585763304975,0.1518156002457127,-0.2808656930823355,-0.04003116222292761,0.09424950340149561,0.22990811821314405
R-HSA-9012999,-0.2825772585965758,-0.06597226173493267,-0.1700416382352926,-0.015008467848180504,0.6491072554511941,0.16706348753406167,-0.30874955953424554,-0.04409679928050138,0.10315715357958397,0.2525561165828945
R-HSA-198753,0.23560544309340417,0.561920685979516,0.036703981928237345,-0.038355455413614264,-0.2500425529286473,-0.16505557869315746,0.35064973902082913,0.01683451642082938,0.05977012517723552,0.16522479766660975
R-HSA-202670,0.21532462602446398,0.5141283382341372,0.033873435499518253,-0.03560687994534919,-0.22984919396796377,-0.15065597286369956,0.32094251913042066,0.01571033695195071,0.054400982967258114,0.15153509138796004
R-HSA-9635486,0.3123205043559725,0.48434724849190214,0.3678016654147403,-0.3638108057750829,0.24114415537760805,0.08406034847054072,-0.053811344344570806,0.08070576036743182,-0.25516851652228417,0.07602188026321482
R-HSA-9637690,0.30138655588735636,0.4677339706788146,0.35527868642049515,-0.3511670501937184,0.2328971565832607,0.08135230321355494,-0.05193750605000943,0.07778026519976063,-0.24626413655306964,0.07364750416120858
R-HSA-9824439,0.31508183787874494,0.4883275610589307,0.3710219318436408,-0.3670248604929533,0.24327233681549762,0.08472095621725227,-0.054164127287686444,0.08133983540109477,-0.25739978022504295,0.0766213697352153
R-HSA-111471,-0.4133709362533045,-0.44450800086557346,-0.073531870231297,-0.16351073525049542,-0.22044195090497998,-0.016990044419263627,0.20699907355799235,-0.10356516449464544,0.2790381227933147,-0.2717210949361469
R-HSA-111461,-0.3717293499609053,-0.4006357186668952,-0.06569701532881235,-0.1467995683214606,-0.19787183658631266,-0.015496637849626628,0.18659415496612633,-0.09285525205860225,0.2517263820478666,-0.24530110842181674
R-HSA-450282,-0.25111256551311867,-0.0963789606586277,-0.2877560516716365,0.3583636753186989,0.2223396301310384,-0.27272078262768906,-0.2860857261838582,-0.17910352732451995,0.33507911487950814,0.40237508103115
R-HSA-450341,-0.22019848694716893,-0.08383391946131737,-0.2530378987693541,0.3137237970881876,0.19431204372564273,-0.23952851958720642,-0.25145087428412405,-0.1570331280793234,0.2936155435060861,0.35345367481286294
R-HSA-416476,-0.12861055407271207,-0.5879910607787873,0.22162311336600543,-0.006393122333572783,0.20464402292286968,0.23832637657575587,0.12314665656938335,-0.34670250925187984,0.29480076565099905,0.1600219928956219
R-HSA-881907,-0.12330165207122132,-0.564754821364047,0.21235267685594486,-0.006156427551654956,0.19642826763999927,0.22882425092711378,0.11794073768212518,-0.3327983757057041,0.2824929909610118,0.15353487963784945
R-HSA-73854,-0.2569218710017914,0.12101455519146524,0.2723291186784528,-0.1428270190658079,-0.3470242219416788,0.01147942956179387,0.22746830489407938,0.11957739370018926,0.39071425865915405,0.34693687128604156
R-HSA-73728,-0.25503299315583866,0.12842691905314194,0.27184860762620416,-0.14126197583507216,-0.3402430935725781,0.014384945523916509,0.22372499021898426,0.11258140319944898,0.3885057258530317,0.3374150214246778
R-HSA-73864,-0.2437427636837091,0.06926408914333353,0.2511843307037728,-0.13591240755989575,-0.3556523729722132,-0.01306754087173335,0.2267601389998861,0.15242845331165572,0.3730613271608324,0.37013445293117125
R-HSA-167172,-0.165874137876229,-0.07548665997059846,-0.19472285486636706,-0.3252403804275542,0.40856459677921975,0.1365804187359267,0.257806379404752,0.1130934109344882,-0.5240816030301779,0.049127087778683305
